Epoch,Phase,Num Correct,Num Sample,Accuracy,Loss
131,valid,238,456,0.5219298245614035,"tensor(1.5036, device='cuda:0')"
131,overall,,,0.5723684210526315
132,train,976,1368,0.7134502923976608,"tensor(1.2942, device='cuda:0', grad_fn=<DivBackward0>)"
132,valid,229,456,0.5021929824561403,"tensor(1.5255, device='cuda:0')"
132,overall,,,0.5723684210526315
133,train,973,1368,0.7112573099415205,"tensor(1.2953, device='cuda:0', grad_fn=<DivBackward0>)"
133,valid,229,456,0.5021929824561403,"tensor(1.5181, device='cuda:0')"
133,overall,,,0.5723684210526315
134,train,972,1368,0.7105263157894737,"tensor(1.2924, device='cuda:0', grad_fn=<DivBackward0>)"
134,valid,234,456,0.5131578947368421,"tensor(1.5114, device='cuda:0')"
134,overall,,,0.5723684210526315
135,train,985,1368,0.7200292397660819,"tensor(1.2952, device='cuda:0', grad_fn=<DivBackward0>)"
135,valid,242,456,0.5307017543859649,"tensor(1.5068, device='cuda:0')"
135,overall,,,0.5723684210526315
136,train,978,1368,0.7149122807017544,"tensor(1.2950, device='cuda:0', grad_fn=<DivBackward0>)"
136,valid,226,456,0.4956140350877193,"tensor(1.5264, device='cuda:0')"
136,overall,,,0.5723684210526315
137,train,971,1368,0.7097953216374269,"tensor(1.2967, device='cuda:0', grad_fn=<DivBackward0>)"
137,valid,238,456,0.5219298245614035,"tensor(1.4905, device='cuda:0')"
137,overall,,,0.5723684210526315
138,train,983,1368,0.7185672514619883,"tensor(1.2926, device='cuda:0', grad_fn=<DivBackward0>)"
138,valid,230,456,0.5043859649122807,"tensor(1.4987, device='cuda:0')"
138,overall,,,0.5723684210526315
139,train,975,1368,0.7127192982456141,"tensor(1.2895, device='cuda:0', grad_fn=<DivBackward0>)"
139,valid,237,456,0.5197368421052632,"tensor(1.4902, device='cuda:0')"
139,overall,,,0.5723684210526315
140,train,978,1368,0.7149122807017544,"tensor(1.2891, device='cuda:0', grad_fn=<DivBackward0>)"
140,valid,231,456,0.506578947368421,"tensor(1.4981, device='cuda:0')"
140,overall,,,0.5723684210526315
141,train,973,1368,0.7112573099415205,"tensor(1.2886, device='cuda:0', grad_fn=<DivBackward0>)"
141,valid,240,456,0.5263157894736842,"tensor(1.4953, device='cuda:0')"
141,overall,,,0.5723684210526315
142,train,967,1368,0.7068713450292398,"tensor(1.2881, device='cuda:0', grad_fn=<DivBackward0>)"
142,valid,234,456,0.5131578947368421,"tensor(1.5169, device='cuda:0')"
142,overall,,,0.5723684210526315
143,train,985,1368,0.7200292397660819,"tensor(1.2844, device='cuda:0', grad_fn=<DivBackward0>)"
143,valid,230,456,0.5043859649122807,"tensor(1.5111, device='cuda:0')"
143,overall,,,0.5723684210526315
144,train,979,1368,0.7156432748538012,"tensor(1.2851, device='cuda:0', grad_fn=<DivBackward0>)"
144,valid,235,456,0.5153508771929824,"tensor(1.4837, device='cuda:0')"
144,overall,,,0.5723684210526315
145,train,979,1368,0.7156432748538012,"tensor(1.2845, device='cuda:0', grad_fn=<DivBackward0>)"
145,valid,242,456,0.5307017543859649,"tensor(1.4876, device='cuda:0')"
145,overall,,,0.5723684210526315
146,train,980,1368,0.716374269005848,"tensor(1.2821, device='cuda:0', grad_fn=<DivBackward0>)"
146,valid,233,456,0.5109649122807017,"tensor(1.4973, device='cuda:0')"
146,overall,,,0.5723684210526315
147,train,981,1368,0.7171052631578947,"tensor(1.2826, device='cuda:0', grad_fn=<DivBackward0>)"
147,valid,236,456,0.5175438596491229,"tensor(1.4983, device='cuda:0')"
147,overall,,,0.5723684210526315
148,train,976,1368,0.7134502923976608,"tensor(1.2841, device='cuda:0', grad_fn=<DivBackward0>)"
148,valid,226,456,0.4956140350877193,"tensor(1.5113, device='cuda:0')"
148,overall,,,0.5723684210526315
149,train,984,1368,0.7192982456140351,"tensor(1.2818, device='cuda:0', grad_fn=<DivBackward0>)"
149,valid,233,456,0.5109649122807017,"tensor(1.5097, device='cuda:0')"
149,overall,,,0.5723684210526315
150,train,968,1368,0.7076023391812866,"tensor(1.2784, device='cuda:0', grad_fn=<DivBackward0>)"
150,valid,244,456,0.5350877192982456,"tensor(1.4915, device='cuda:0')"
150,overall,,,0.5723684210526315
151,train,971,1368,0.7097953216374269,"tensor(1.2824, device='cuda:0', grad_fn=<DivBackward0>)"
151,valid,228,456,0.5,"tensor(1.5065, device='cuda:0')"
151,overall,,,0.5723684210526315
152,train,975,1368,0.7127192982456141,"tensor(1.2779, device='cuda:0', grad_fn=<DivBackward0>)"
152,valid,235,456,0.5153508771929824,"tensor(1.4902, device='cuda:0')"
152,overall,,,0.5723684210526315
153,train,982,1368,0.7178362573099415,"tensor(1.2778, device='cuda:0', grad_fn=<DivBackward0>)"
153,valid,242,456,0.5307017543859649,"tensor(1.4803, device='cuda:0')"
153,overall,,,0.5723684210526315
154,train,979,1368,0.7156432748538012,"tensor(1.2801, device='cuda:0', grad_fn=<DivBackward0>)"
154,valid,233,456,0.5109649122807017,"tensor(1.4906, device='cuda:0')"
154,overall,,,0.5723684210526315
155,train,974,1368,0.7119883040935673,"tensor(1.2752, device='cuda:0', grad_fn=<DivBackward0>)"
155,valid,235,456,0.5153508771929824,"tensor(1.5125, device='cuda:0')"
155,overall,,,0.5723684210526315
156,train,968,1368,0.7076023391812866,"tensor(1.2781, device='cuda:0', grad_fn=<DivBackward0>)"
156,valid,237,456,0.5197368421052632,"tensor(1.5269, device='cuda:0')"
156,overall,,,0.5723684210526315
157,train,981,1368,0.7171052631578947,"tensor(1.2775, device='cuda:0', grad_fn=<DivBackward0>)"
157,valid,228,456,0.5,"tensor(1.4801, device='cuda:0')"
157,overall,,,0.5723684210526315
158,train,982,1368,0.7178362573099415,"tensor(1.2721, device='cuda:0', grad_fn=<DivBackward0>)"
158,valid,232,456,0.5087719298245614,"tensor(1.4936, device='cuda:0')"
158,overall,,,0.5723684210526315
159,train,985,1368,0.7200292397660819,"tensor(1.2739, device='cuda:0', grad_fn=<DivBackward0>)"
159,valid,238,456,0.5219298245614035,"tensor(1.4962, device='cuda:0')"
159,overall,,,0.5723684210526315
160,train,989,1368,0.722953216374269,"tensor(1.2735, device='cuda:0', grad_fn=<DivBackward0>)"
160,valid,241,456,0.5285087719298246,"tensor(1.5014, device='cuda:0')"
160,overall,,,0.5723684210526315
161,train,989,1368,0.722953216374269,"tensor(1.2733, device='cuda:0', grad_fn=<DivBackward0>)"
161,valid,241,456,0.5285087719298246,"tensor(1.4858, device='cuda:0')"
161,overall,,,0.5723684210526315
162,train,988,1368,0.7222222222222222,"tensor(1.2726, device='cuda:0', grad_fn=<DivBackward0>)"
162,valid,231,456,0.506578947368421,"tensor(1.5020, device='cuda:0')"
162,overall,,,0.5723684210526315
163,train,975,1368,0.7127192982456141,"tensor(1.2723, device='cuda:0', grad_fn=<DivBackward0>)"
163,valid,239,456,0.5241228070175439,"tensor(1.5007, device='cuda:0')"
163,overall,,,0.5723684210526315
164,train,974,1368,0.7119883040935673,"tensor(1.2713, device='cuda:0', grad_fn=<DivBackward0>)"
164,valid,233,456,0.5109649122807017,"tensor(1.5010, device='cuda:0')"
164,overall,,,0.5723684210526315
165,train,990,1368,0.7236842105263158,"tensor(1.2688, device='cuda:0', grad_fn=<DivBackward0>)"
165,valid,228,456,0.5,"tensor(1.4984, device='cuda:0')"
165,overall,,,0.5723684210526315
166,train,983,1368,0.7185672514619883,"tensor(1.2707, device='cuda:0', grad_fn=<DivBackward0>)"
166,valid,224,456,0.49122807017543857,"tensor(1.5046, device='cuda:0')"
166,overall,,,0.5723684210526315
167,train,987,1368,0.7214912280701754,"tensor(1.2703, device='cuda:0', grad_fn=<DivBackward0>)"
167,valid,238,456,0.5219298245614035,"tensor(1.5104, device='cuda:0')"
167,overall,,,0.5723684210526315
168,train,976,1368,0.7134502923976608,"tensor(1.2684, device='cuda:0', grad_fn=<DivBackward0>)"
168,valid,238,456,0.5219298245614035,"tensor(1.5006, device='cuda:0')"
168,overall,,,0.5723684210526315
169,train,974,1368,0.7119883040935673,"tensor(1.2713, device='cuda:0', grad_fn=<DivBackward0>)"
169,valid,221,456,0.48464912280701755,"tensor(1.5276, device='cuda:0')"
169,overall,,,0.5723684210526315
170,train,976,1368,0.7134502923976608,"tensor(1.2671, device='cuda:0', grad_fn=<DivBackward0>)"
170,valid,234,456,0.5131578947368421,"tensor(1.5039, device='cuda:0')"
170,overall,,,0.5723684210526315
171,train,993,1368,0.7258771929824561,"tensor(1.2693, device='cuda:0', grad_fn=<DivBackward0>)"
171,valid,251,456,0.5504385964912281,"tensor(1.4835, device='cuda:0')"
171,overall,,,0.5723684210526315
172,train,967,1368,0.7068713450292398,"tensor(1.2629, device='cuda:0', grad_fn=<DivBackward0>)"
172,valid,244,456,0.5350877192982456,"tensor(1.4856, device='cuda:0')"
172,overall,,,0.5723684210526315
173,train,981,1368,0.7171052631578947,"tensor(1.2661, device='cuda:0', grad_fn=<DivBackward0>)"
173,valid,232,456,0.5087719298245614,"tensor(1.5059, device='cuda:0')"
173,overall,,,0.5723684210526315
174,train,984,1368,0.7192982456140351,"tensor(1.2614, device='cuda:0', grad_fn=<DivBackward0>)"
174,valid,227,456,0.49780701754385964,"tensor(1.4917, device='cuda:0')"
174,overall,,,0.5723684210526315
175,train,972,1368,0.7105263157894737,"tensor(1.2614, device='cuda:0', grad_fn=<DivBackward0>)"
175,valid,231,456,0.506578947368421,"tensor(1.5026, device='cuda:0')"
175,overall,,,0.5723684210526315
176,train,980,1368,0.716374269005848,"tensor(1.2621, device='cuda:0', grad_fn=<DivBackward0>)"
176,valid,240,456,0.5263157894736842,"tensor(1.4741, device='cuda:0')"
176,overall,,,0.5723684210526315
177,train,978,1368,0.7149122807017544,"tensor(1.2610, device='cuda:0', grad_fn=<DivBackward0>)"
177,valid,236,456,0.5175438596491229,"tensor(1.4930, device='cuda:0')"
177,overall,,,0.5723684210526315
178,train,981,1368,0.7171052631578947,"tensor(1.2601, device='cuda:0', grad_fn=<DivBackward0>)"
178,valid,234,456,0.5131578947368421,"tensor(1.4888, device='cuda:0')"
178,overall,,,0.5723684210526315
179,train,986,1368,0.7207602339181286,"tensor(1.2640, device='cuda:0', grad_fn=<DivBackward0>)"
179,valid,238,456,0.5219298245614035,"tensor(1.4978, device='cuda:0')"
179,overall,,,0.5723684210526315
180,train,979,1368,0.7156432748538012,"tensor(1.2568, device='cuda:0', grad_fn=<DivBackward0>)"
180,valid,232,456,0.5087719298245614,"tensor(1.4798, device='cuda:0')"
180,overall,,,0.5723684210526315
181,train,988,1368,0.7222222222222222,"tensor(1.2547, device='cuda:0', grad_fn=<DivBackward0>)"
181,valid,232,456,0.5087719298245614,"tensor(1.5038, device='cuda:0')"
181,overall,,,0.5723684210526315
182,train,982,1368,0.7178362573099415,"tensor(1.2578, device='cuda:0', grad_fn=<DivBackward0>)"
182,valid,234,456,0.5131578947368421,"tensor(1.4922, device='cuda:0')"
182,overall,,,0.5723684210526315
183,train,982,1368,0.7178362573099415,"tensor(1.2544, device='cuda:0', grad_fn=<DivBackward0>)"
183,valid,229,456,0.5021929824561403,"tensor(1.4900, device='cuda:0')"
183,overall,,,0.5723684210526315
184,train,985,1368,0.7200292397660819,"tensor(1.2550, device='cuda:0', grad_fn=<DivBackward0>)"
184,valid,236,456,0.5175438596491229,"tensor(1.4876, device='cuda:0')"
184,overall,,,0.5723684210526315
185,train,992,1368,0.7251461988304093,"tensor(1.2560, device='cuda:0', grad_fn=<DivBackward0>)"
185,valid,237,456,0.5197368421052632,"tensor(1.4665, device='cuda:0')"
185,overall,,,0.5723684210526315
186,train,1001,1368,0.7317251461988304,"tensor(1.2566, device='cuda:0', grad_fn=<DivBackward0>)"
186,valid,239,456,0.5241228070175439,"tensor(1.4984, device='cuda:0')"
186,overall,,,0.5723684210526315
187,train,990,1368,0.7236842105263158,"tensor(1.2545, device='cuda:0', grad_fn=<DivBackward0>)"
187,valid,238,456,0.5219298245614035,"tensor(1.5005, device='cuda:0')"
187,overall,,,0.5723684210526315
188,train,970,1368,0.7090643274853801,"tensor(1.2518, device='cuda:0', grad_fn=<DivBackward0>)"
188,valid,244,456,0.5350877192982456,"tensor(1.4768, device='cuda:0')"
188,overall,,,0.5723684210526315
189,train,989,1368,0.722953216374269,"tensor(1.2534, device='cuda:0', grad_fn=<DivBackward0>)"
189,valid,242,456,0.5307017543859649,"tensor(1.4825, device='cuda:0')"
189,overall,,,0.5723684210526315
190,train,978,1368,0.7149122807017544,"tensor(1.2532, device='cuda:0', grad_fn=<DivBackward0>)"
190,valid,233,456,0.5109649122807017,"tensor(1.5176, device='cuda:0')"
190,overall,,,0.5723684210526315
191,train,979,1368,0.7156432748538012,"tensor(1.2516, device='cuda:0', grad_fn=<DivBackward0>)"
191,valid,229,456,0.5021929824561403,"tensor(1.4974, device='cuda:0')"
191,overall,,,0.5723684210526315
192,train,992,1368,0.7251461988304093,"tensor(1.2525, device='cuda:0', grad_fn=<DivBackward0>)"
192,valid,230,456,0.5043859649122807,"tensor(1.5191, device='cuda:0')"
192,overall,,,0.5723684210526315
193,train,981,1368,0.7171052631578947,"tensor(1.2512, device='cuda:0', grad_fn=<DivBackward0>)"
193,valid,232,456,0.5087719298245614,"tensor(1.5123, device='cuda:0')"
193,overall,,,0.5723684210526315
194,train,986,1368,0.7207602339181286,"tensor(1.2515, device='cuda:0', grad_fn=<DivBackward0>)"
194,valid,241,456,0.5285087719298246,"tensor(1.4966, device='cuda:0')"
194,overall,,,0.5723684210526315
195,train,987,1368,0.7214912280701754,"tensor(1.2470, device='cuda:0', grad_fn=<DivBackward0>)"
195,valid,232,456,0.5087719298245614,"tensor(1.5128, device='cuda:0')"
195,overall,,,0.5723684210526315
196,train,991,1368,0.7244152046783626,"tensor(1.2519, device='cuda:0', grad_fn=<DivBackward0>)"
196,valid,238,456,0.5219298245614035,"tensor(1.4895, device='cuda:0')"
196,overall,,,0.5723684210526315
197,train,991,1368,0.7244152046783626,"tensor(1.2511, device='cuda:0', grad_fn=<DivBackward0>)"
197,valid,213,456,0.46710526315789475,"tensor(1.5357, device='cuda:0')"
197,overall,,,0.5723684210526315
198,train,974,1368,0.7119883040935673,"tensor(1.2590, device='cuda:0', grad_fn=<DivBackward0>)"
198,valid,207,456,0.45394736842105265,"tensor(1.5144, device='cuda:0')"
198,overall,,,0.5723684210526315
199,train,721,1368,0.527046783625731,"tensor(1.4930, device='cuda:0', grad_fn=<DivBackward0>)"
199,valid,245,456,0.5372807017543859,"tensor(1.4486, device='cuda:0')"
199,overall,,,0.5723684210526315
200,train,773,1368,0.5650584795321637,"tensor(1.4608, device='cuda:0', grad_fn=<DivBackward0>)"
200,valid,215,456,0.47149122807017546,"tensor(1.7140, device='cuda:0')"
200,overall,,,0.5723684210526315
